CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
15493,,Eric,N,Chen,,1986 St. Andrews Way,,Lebanon,Oregon,United States,97355,647-555-0159,1968-09-19,Bachelors ,Skilled Manual,M,M,1,1,2,2,92421
15494,,Anna,D,Ross,,2775 Heather Leaf Ln.,,Victoria,British Columbia,Canada,V8V,742-555-0145,1968-11-14,Bachelors ,Skilled Manual,F,S,0,1,2,2,76669
15495,,Craig,A,Alonso,,7136 Almond Drive,,Chula Vista,California,United States,91910,941-555-0118,1967-05-18,High School,Skilled Manual,M,M,1,2,5,5,51013
15496,,Kelli,V,Goel,,143 Pecan Pl.,,Colma,California,United States,94014,539-555-0126,1967-09-08,High School,Skilled Manual,F,S,1,2,5,5,41337
23418,,Brittney,,Wu,,2750 Alicante Court,,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0123,1967-02-14,Bachelors ,Professional,F,M,1,1,2,2,84028
15499,,Robert,,Thomas,,5619 Ida Drive,,Sedro Woolley,Washington,United States,98284,160-555-0199,1970-12-24,Graduate Degree,Professional,M,M,1,0,0,3,117219
15501,,Justin,,Simmons,,1046 San Carlos Avenue,,Colma,California,United States,94014,655-555-0194,1970-06-21,Graduate Degree,Professional,M,M,1,0,0,4,123158
15502,,Nathaniel,C,Howard,,91 Yukon St.,,Corvallis,Oregon,United States,97330,351-555-0158,1967-10-19,Bachelors ,Professional,M,S,0,1,0,0,65767
15503,,Caitlin,V,James,,8022 Muy Verde,,Sedro Woolley,Washington,United States,98284,409-555-0189,1967-08-26,Bachelors ,Skilled Manual,F,S,1,1,2,2,46624
15504,,Jared,M,James,,4655 Dubhe Court,,Issaquah,Washington,United States,98027,149-555-0166,1967-04-02,Bachelors ,Skilled Manual,M,S,0,1,2,2,50600
15505,,Gabriella,A,Bailey,,3004 Zulu Court,,W. Linn,Oregon,United States,97068,802-555-0186,1967-02-07,Bachelors ,Skilled Manual,F,S,0,1,2,2,61883
15506,,Evan,C,Sanders,,6743 E. Leland,,Burlingame,California,United States,94010,381-555-0126,1966-03-27,Graduate Degree,Professional,M,S,1,0,0,0,112286
15507,,Hailey,,Campbell,,3908 Alaska Drive,,Westminster,British Columbia,Canada,V3L 1E7,343-555-0181,1966-09-28,Graduate Degree,Professional,F,M,1,0,0,0,83086
15508,,Megan,,Brooks,,3284 S. Bascom Avenue,,Lynnwood,Washington,United States,98036,170-555-0165,1966-08-08,Graduate Degree,Professional,F,M,1,0,0,0,97089
15509,,Zachary,,Washington,,5718 Janin Pl,,Yakima,Washington,United States,98901,259-555-0187,1966-02-23,Graduate Degree,Professional,M,M,1,0,0,0,104962
15510,,Ernest,,She,,6091 Bluefish Lane,,Beaverton,Oregon,United States,97005,984-555-0124,1966-10-24,Graduate Degree,Professional,M,M,1,0,0,5,127462
15511,,Haley,,Kelly,,7132 Rainier Dr.,,Sooke,British Columbia,Canada,V0,118-555-0143,1969-02-11,Graduate Degree,Professional,F,M,1,0,0,2,99364
15512,,Jose,M,Hayes,,793 Crawford Street,,Kenmore,Washington,United States,98028,599-555-0171,1969-08-01,Graduate Degree,Professional,M,M,1,0,0,5,112982
15512,,Jose,M,Hayes,,3141 Jabber Place,,Ballard,Washington,United States,98107,599-555-0171,1969-08-01,Graduate Degree,Professional,M,M,1,0,0,5,121281
15513,,Madeline,E,Perez,,734 Mt. Tamalpais Place,,Renton,Washington,United States,98055,772-555-0115,1969-10-20,Graduate Degree,Professional,F,S,1,2,5,5,77755
15514,,Angela,,Ramirez,,995 Roundtree Place,,Walla Walla,Washington,United States,99362,517-555-0166,1969-05-19,Graduate Degree,Professional,F,S,1,2,5,5,105798
15515,,Carlos,K,Wright,,360 Vista Way,,Yakima,Washington,United States,98901,243-555-0132,1969-04-10,Graduate Degree,Professional,M,M,1,2,5,5,117945
15516,,Shaun,V,Raje,,2063 Trafalgar Circle,,Chula Vista,California,United States,91910,180-555-0189,1969-10-18,Graduate Degree,Professional,M,M,1,2,5,5,105908
15518,,Richard,A,Bryant,,292 Shangri-la Rd.,,Torrance,California,United States,90505,642-555-0119,1969-09-12,Graduate Degree,Professional,M,M,1,0,0,3,142635
15519,,Jennifer,K,Evans,,600 Lake Place,,Beaverton,Oregon,United States,97005,944-555-0134,1921-11-10,Partial High School,Clerical,F,M,0,2,0,4,14774
15520,,Desiree,,Navarro,,611 Hilltop Dr.,,Coronado,California,United States,92118,489-555-0112,1965-06-19,Bachelors ,Professional,F,S,0,1,0,0,60655
15521,,Kathryn,,Deng,,2748 Pine St.,,Bellflower,California,United States,90706,493-555-0166,1965-05-25,Bachelors ,Skilled Manual,F,S,1,3,3,3,100728
15522,,Ethan,I,Russell,,5533 Fremont Street,# 113,Portland,Oregon,United States,97205,487-555-0194,1965-09-07,Graduate Degree,Professional,M,M,1,0,0,0,121431
15523,,Jonathan,,Yang,,1481 Bent Street,,Marysville,Washington,United States,98270,114-555-0137,1964-02-08,Bachelors ,Professional,M,S,1,1,0,0,53260
15524,,Dalton,M,Stone,,3989 Terrace Drive,#55,Lake Oswego,Oregon,United States,97034,184-555-0165,1964-09-15,Bachelors ,Skilled Manual,M,M,1,2,4,4,75715
15525,,Marie,E,Gonzalez,,2431 Keith Court,,Burbank,California,United States,91502,622-555-0192,1964-02-12,Bachelors ,Skilled Manual,F,S,1,3,4,4,52190
15526,,Isabelle,A,Flores,,926 Morning Way,,Westminster,British Columbia,Canada,V3L 1E7,342-555-0196,1964-06-19,Bachelors ,Skilled Manual,F,S,0,2,2,4,53876
15527,,Megan,C,Rivera,,9265 La Paz,,Imperial Beach,California,United States,91932,114-555-0120,1964-04-08,Bachelors ,Skilled Manual,F,S,0,2,2,4,51051
15528,,Lucas,,Ramirez,,6587 B Way,,Milwaukie,Oregon,United States,97222,907-555-0153,1963-04-07,Bachelors ,Professional,M,M,1,2,2,4,115463
15529,,Jason,,Allen,,16 Woodside Court,,Lynnwood,Washington,United States,98036,151-555-0119,1963-07-05,Bachelors ,Professional,M,M,1,2,2,4,105042
15530,,Madison,L,Johnson,,9171 Driftwood Court,,Sooke,British Columbia,Canada,V0,294-555-0150,1963-04-03,Bachelors ,Professional,F,S,0,2,2,4,87085
15531,,Calvin,A,Raji,,5509 Newcastle Road,,Bothell,Washington,United States,98011,230-555-0191,1963-06-14,Bachelors ,Professional,M,M,1,2,2,4,95187
15532,,Marshall,,Jai,,5009 Orange Street,,Chula Vista,California,United States,91910,598-555-0177,1963-02-04,Bachelors ,Professional,M,S,1,2,2,4,106291
15533,,Anna,R,Richardson,,7008 Mines Road,,San Francisco,California,United States,94109,114-555-0184,1968-09-09,Bachelors ,Professional,F,S,0,1,0,0,87344
15534,,Steven,,Bell,,5134 Red Leaf,,Portland,Oregon,United States,97205,972-555-0116,1963-09-22,Bachelors ,Professional,M,S,1,2,2,4,96971
15535,,Jordan,L,Scott,,7032 Clyde Street,,Burlingame,California,United States,94010,411-555-0116,1963-11-01,Bachelors ,Professional,M,M,1,2,2,4,116951
15536,,Victoria,A,Thomas,,194 Hoover Court,,Langley,British Columbia,Canada,V3A 4R2,531-555-0149,1963-08-13,Graduate Degree,Professional,F,M,1,0,2,3,105847
15537,,Destiny,,Peterson,,8634 Forte Way,,Glendale,California,United States,91203,528-555-0180,1963-01-23,Graduate Degree,Professional,F,M,1,0,2,3,83177
15538,,Luis,,Lal,,9039 Blocking Ct.,,Grossmont,California,United States,91941,863-555-0195,1963-08-28,Graduate Degree,Professional,M,S,0,0,2,3,120719
15539,,Raul,,Goel,,8634 Forte Way,,Berkeley,California,United States,94704,230-555-0150,1962-01-23,Bachelors ,Professional,M,S,0,1,0,1,103348
15540,,Randall,C,Ortega,,5513 Cortes,,Burlingame,California,United States,94010,739-555-0117,1962-04-08,Bachelors ,Professional,M,S,0,1,0,1,101209
15541,,Zoe,J,Morris,,734 Balboa Ct.,,Palo Alto,California,United States,94303,260-555-0117,1962-04-07,Bachelors ,Professional,F,S,0,1,0,1,87933
15543,,Emma,P,Flores,,6235 Bayview Cr,,Oak Bay,British Columbia,Canada,V8P,239-555-0133,1962-03-26,Bachelors ,Professional,F,S,1,1,0,1,88592
15544,,Thomas,J,Brown,,3966 Bonifacio,,Glendale,California,United States,91203,868-555-0117,1962-12-14,Partial College,Skilled Manual,M,M,1,1,0,1,82348
15545,,Jennifer,S,Rivera,,7515 Royal Oak Rd.,,Chula Vista,California,United States,91910,574-555-0134,1961-02-10,High School,Skilled Manual,F,M,1,2,3,4,33607
15546,,Robert,Z,Jenkins,,9972 San Miguel Rd,,W. Linn,Oregon,United States,97068,875-555-0192,1961-05-21,High School,Skilled Manual,M,M,1,3,3,4,38177
15547,,Cassidy,,Wood,,4058 First Ave,,Daly City,California,United States,94015,241-555-0163,1961-10-06,Partial College,Skilled Manual,F,M,1,1,0,1,84720
15548,,Morgan,J,Brooks,,8309 Colonial Way,,Woodland Hills,California,United States,91364,621-555-0156,1960-09-12,High School,Skilled Manual,F,M,1,2,2,4,49416
15549,,Richard,R,Davis,,9363 Vista Bonita,# 123,Cliffside,British Columbia,Canada,V8Y 1L1,790-555-0114,1967-06-06,Partial College,Skilled Manual,M,S,0,1,0,0,46460
15550,,Orlando,,Alonso,,7355 Macarthur Avenue,,Bremerton,Washington,United States,98312,230-555-0162,1967-05-21,Partial College,Skilled Manual,M,S,0,1,0,0,56603
15551,,Kaylee,T,Gray,,4022 H Pine Creek Way,,Burien,Washington,United States,98168,550-555-0185,1967-07-06,Partial College,Skilled Manual,F,S,1,1,0,0,34002
15553,,Ivan,,Lopez,,4029 The Alameda,,Burbank,California,United States,91502,381-555-0111,1967-06-11,Graduate Degree,Professional,M,S,0,1,0,0,122272
15554,,Zoe,L,Bailey,,8904 La Salle Ave,,Concord,California,United States,94519,789-555-0182,1967-09-02,Graduate Degree,Professional,F,S,0,1,0,0,85999
15555,,Hailey,,Barnes,,71 Westwood Lane,,Palo Alto,California,United States,94303,688-555-0181,1960-10-23,Partial College,Skilled Manual,F,M,1,1,0,1,57128
15556,,Dylan,,Davis,,5082 Longview Road,,Shawnee,British Columbia,Canada,V9B 5T2,619-555-0160,1960-05-15,Partial College,Skilled Manual,M,M,1,1,0,1,98696
15557,,Nathaniel,,Murphy,,105 Woodruff Ln.,,Oakland,California,United States,94611,222-555-0198,1960-08-14,Partial College,Skilled Manual,M,M,1,1,0,1,93091
15558,,Hailey,,Morris,,3902 Gary Drive,,Puyallup,Washington,United States,98371,859-555-0122,1960-04-01,Partial College,Skilled Manual,F,M,1,1,0,1,86435
15559,,Devin,A,Flores,,5812 Pepperridge Pl.,,Cliffside,British Columbia,Canada,V8Y 1L1,116-555-0111,1959-05-26,Bachelors ,Professional,M,M,1,1,4,5,100139
15560,,Gabrielle,E,Gray,,3450 Breck Court,,Bremerton,Washington,United States,98312,960-555-0132,1959-03-21,Bachelors ,Professional,F,M,1,1,4,5,76519
15561,,Angel,B,Young,,5097 Bourton Ct.,,Lebanon,Oregon,United States,97355,757-555-0174,1959-01-28,Bachelors ,Professional,M,S,1,0,3,4,114434
15562,,Kaitlyn,I,James,,3478 Liana Lane,,Bremerton,Washington,United States,98312,134-555-0148,1959-10-21,Bachelors ,Professional,F,S,1,0,3,4,79226
15563,,Luke,,Lopez,,6139 Deermeadow Way,,Issaquah,Washington,United States,98027,333-555-0137,1959-07-14,Bachelors ,Professional,M,M,1,0,3,4,101423
15564,,Eduardo,,Hughes,,7751 Mendocino Dr.,,Sooke,British Columbia,Canada,V0,184-555-0150,1959-02-25,Bachelors ,Professional,M,M,0,1,3,4,96760
15565,,Kyle,,Mitchell,,673 Hawes St.,,Everett,Washington,United States,98201,199-555-0111,1959-02-07,Graduate Degree,Professional,M,S,1,1,0,2,109183
15566,,Aaron,,Foster,,4461 Centennial Way,,Newton,British Columbia,Canada,V2M1P1,477-555-0181,1959-09-25,Graduate Degree,Professional,M,M,1,1,0,2,113695
15567,,Carmen,V,Madan,,7682 Vista,,Cliffside,British Columbia,Canada,V8Y 1L1,134-555-0143,1959-06-24,Graduate Degree,Professional,F,M,1,0,0,4,127917
15568,,Aaron,A,Hayes,,5274 Holbrook Dr,,Glendale,California,United States,91203,193-555-0161,1958-01-11,Partial College,Skilled Manual,M,M,1,1,0,1,112717
15569,,Morgan,,Ward,,5186 Oeffler Ln.,,Beaverton,Oregon,United States,97005,971-555-0169,1958-02-26,Partial College,Skilled Manual,F,M,1,1,0,1,87595
15570,,Brianna,L,Powell,,4016 Boyd,,Spring Valley,California,United States,91977,228-555-0193,1958-08-12,Bachelors ,Professional,F,S,0,1,2,3,81210
15571,,Angel,G,Allen,,9209 Mendocino Drive,,Shawnee,British Columbia,Canada,V9B 5T2,179-555-0124,1958-09-10,Bachelors ,Professional,M,S,1,1,0,1,95984
15572,,Anna,B,Garcia,,6477 Willow Pass Rd.,,N. Vancouver,British Columbia,Canada,V7L 4J4,128-555-0133,1958-03-19,Bachelors ,Professional,F,M,1,1,0,1,73494
15573,,Thomas,E,Wilson,,6853 Hacienda,,Redmond,Washington,United States,98052,466-555-0174,1958-08-25,Bachelors ,Professional,M,S,0,2,4,5,119333
15574,,Carlos,B,Peterson,,7907 Eagle Peak Road,,West Covina,California,United States,91791,823-555-0169,1958-01-21,Bachelors ,Professional,M,S,0,2,4,5,96931
15576,,Carly,J,Raje,,2391 Pepper Place,,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0127,1970-09-19,Graduate Degree,Management,F,S,1,1,4,4,106229
15578,,Diane,,Gill,,6163 Craig Drive,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0119,1970-08-20,Graduate Degree,Management,F,M,1,1,4,4,114350
15579,,Brittany,,Coleman,,8198 Lynwood Drive,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0164,1968-01-05,Bachelors ,Professional,F,S,1,1,2,2,91811
15581,,Toni,,Perez,,2444 North Ranchford,,Melton,Victoria,Australia,3337,1 (11) 500 555-0184,1968-04-27,Bachelors ,Professional,F,S,1,1,2,2,77446
15582,,Jeffery,A,Cai,,7379 Cambelback Place,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0138,1968-07-21,Bachelors ,Professional,M,M,1,1,2,2,100097
15584,,Christy,,Raji,,6374 St. Germain Lane,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0197,1967-04-17,Bachelors ,Professional,F,M,1,3,5,5,76986
15585,,Roy,H,Garcia,,9850 Martindale,,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0164,1967-03-09,Bachelors ,Professional,M,M,1,3,5,5,110257
15586,,Victor,,Blanco,,8837 Paris Lane,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0198,1969-08-27,Graduate Degree,Management,M,M,1,0,0,1,170027
15587,,Jessica,,Ward,,7420 Lilac Circle,,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0139,1969-10-14,Graduate Degree,Management,F,M,1,1,0,1,146254
15588,,Kristy,,Alvarez,,5493 Roskelley Drive,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0114,1969-07-07,Graduate Degree,Management,F,M,1,1,0,1,155082
15590,,Marshall,J,Wu,,8977 Woodhaven Lane,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0144,1969-03-27,Graduate Degree,Management,M,M,1,0,0,1,175654
15591,,Darren,P,Srini,,4618 Olive Hill,,Seaford,Victoria,Australia,3198,1 (11) 500 555-0147,1969-09-22,Graduate Degree,Management,M,S,1,2,0,1,186127
15592,,Janet,L,Moreno,,3870 Grand Ct.,,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0127,1967-04-07,Bachelors ,Professional,F,M,1,4,5,5,77270
15594,,Joanna,,Carlson,,7530 St. Francis St.,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0177,1967-03-09,Graduate Degree,Management,F,S,1,2,5,5,119885
15595,,Andre,,Sanchez,,4697 Mt. Dell,,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0167,1966-02-05,Bachelors ,Professional,M,M,1,0,0,0,127466
15597,,Terry,,Raji,,9397 N. 8th St.,,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0163,1966-02-06,Bachelors ,Professional,M,M,1,0,0,2,129780
15598,,Tanya,I,Rubio,,3478 Liana Lane,,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0112,1965-10-21,Bachelors ,Professional,F,S,1,1,3,3,81581
15599,,Darryl,R,Ma,,3432 White Pl.,,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0141,1965-05-21,Bachelors ,Professional,M,S,1,2,3,3,114295
15601,,Naomi,C,Moreno,,918 Park Lane,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0136,1968-08-12,Bachelors ,Professional,F,M,1,4,5,5,73022
15602,,Warren,M,Wu,,4785 Scott Street,,Seaford,Victoria,Australia,3198,1 (11) 500 555-0119,1968-01-18,Bachelors ,Professional,M,S,0,1,0,0,106652
15604,,Clifford,,Prasad,,2515 Beauty St,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0115,1964-12-14,Bachelors ,Professional,M,M,1,2,4,4,94545
15605,,Alan,L,Yang,,9023 Maryland Dr.,,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0143,1964-08-24,Bachelors ,Professional,M,M,0,3,4,4,96499
15606,,Marco,C,Prasad,,8523 Rose Drive,C,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0165,1964-12-11,Bachelors ,Professional,M,M,1,3,4,4,104480
15607,,Ricky,A,Gill,,7559 W. Buchanan Rd.,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0113,1964-09-22,Bachelors ,Professional,M,S,0,1,0,0,111744
15608,,Faith,A,James,,Rykestr 95,,Hof,Bayern,Germany,95010,1 (11) 500 555-0118,1973-05-14,Partial College,Clerical,F,S,0,1,0,0,64596
15609,,Karl,C,Sharma,,"22, rue du Puits Dixme",,Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0159,1980-02-12,Partial High School,Manual,M,S,0,2,0,0,20543
15610,,Jessica,A,Gonzales,,8251 Vista Del Sol,,Watford,England,United Kingdom,WA3,1 (11) 500 555-0117,1980-10-12,Partial College,Clerical,F,S,0,1,0,0,52084
15612,,Damien,,Ma,,4867 Glaze Dr,,Milton Keynes,England,United Kingdom,MK8 8DF,1 (11) 500 555-0195,1978-04-07,High School,Manual,M,S,0,1,0,0,51738
15613,,Melinda,,Moreno,,"7408, rue Maillard",,Drancy,Seine Saint Denis,France,93700,1 (11) 500 555-0155,1978-09-15,High School,Manual,F,S,0,1,0,0,47096
15614,,Faith,S,Simmons,,3744 Dalis Drive,,Oxford,England,United Kingdom,OX1,1 (11) 500 555-0117,1974-11-14,Bachelors ,Skilled Manual,F,M,1,0,1,1,62653
15615,,Erika,,Alvarez,,6837 Weber Bryan St.,,Milton Keynes,England,United Kingdom,MK8 8DF,1 (11) 500 555-0171,1973-08-16,High School,Manual,F,S,0,1,0,0,25947
15616,,Janet,K,Alonso,,"610, boulevard Tremblay",,Orleans,Loiret,France,45000,1 (11) 500 555-0112,1973-05-18,High School,Manual,F,S,0,1,0,0,44724
15617,,Dawn,A,Chande,,"216, quai Paul Doumer",,Paris,Seine (Paris),France,75008,1 (11) 500 555-0169,1973-08-06,High School,Manual,F,S,0,1,0,0,32389
15618,,Gabriel,,Sharma,,Hansaallee 482,,Werne,Nordrhein-Westfalen,Germany,59368,1 (11) 500 555-0124,1973-02-26,Bachelors ,Skilled Manual,M,M,1,1,1,1,51913
15619,,Levi,,Subram,,4822 Center Street,,Cheltenham,England,United Kingdom,GL50,1 (11) 500 555-0111,1973-03-26,Bachelors ,Skilled Manual,M,M,1,1,1,1,60650
15620,,Dominique,S,Subram,,7098 Walnut Blvd.,,London,England,United Kingdom,W1X3SE,1 (11) 500 555-0119,1973-05-19,Graduate Degree,Skilled Manual,F,S,0,0,0,0,64876
15622,Ms.,Yvonne,,Schleger,,Charlottenstr 3918,,Essen,Hamburg,Germany,45001,155-555-0100,1972-10-15,High School,Manual,M,S,0,1,0,0,46145
15623,,Molly,A,Madan,,"70, place de la République",,Paris,Seine (Paris),France,75006,1 (11) 500 555-0131,1972-10-11,Bachelors ,Skilled Manual,F,M,1,1,1,1,64134
15624,,Tyrone,,Rubio,,"4343, rue Léo Delibes",,Paris La Defense,Hauts de Seine,France,92081,1 (11) 500 555-0156,1972-08-11,Bachelors ,Skilled Manual,M,M,1,1,1,1,42776
15625,,Clinton,,Alvarez,,Berliner Platz 554,Verkaufsabteilung,Bonn,Hamburg,Germany,53001,1 (11) 500 555-0196,1972-10-17,Partial College,Clerical,M,M,1,1,1,1,58140
15626,,Eduardo,F,White,,Parkstr 851,,Bottrop,Nordrhein-Westfalen,Germany,46236,1 (11) 500 555-0178,1972-07-23,Partial College,Clerical,M,M,1,1,1,1,54201
15627,,Troy,,Srini,,Postenweg 2228,,Frankfurt am Main,Hamburg,Germany,60355,1 (11) 500 555-0160,1972-12-24,Partial College,Clerical,M,S,1,0,2,2,56246
15628,,Brianna,T,Sandberg,,Berliner Platz 664,,Solingen,Nordrhein-Westfalen,Germany,42651,1 (11) 500 555-0177,1916-10-11,Bachelors ,Skilled Manual,F,M,1,1,0,1,66151
15629,,Meghan,A,Ruiz,,Alte Landstr 221,,Werne,Nordrhein-Westfalen,Germany,59368,1 (11) 500 555-0199,1971-10-02,Partial High School,Manual,F,S,1,2,0,0,9616
15630,,Nichole,C,Tang,,1492 Bermad Dr.,,Milton Keynes,England,United Kingdom,MK8 8ZD,1 (11) 500 555-0125,1971-05-03,Partial High School,Manual,F,S,0,2,0,0,19316
15631,,Clayton,,Andersen,,8844 Bel Aire Drive,,Oxford,England,United Kingdom,OX14 4SE,1 (11) 500 555-0121,1971-11-12,Partial High School,Manual,M,S,1,2,0,0,13755
15632,,Gloria,P,Carlson,,5256 Chickpea Ct.,,London,England,United Kingdom,E17 6JF,1 (11) 500 555-0114,1971-01-09,Partial High School,Manual,F,M,0,2,0,0,15954
15634,,Dalton,L,Kelly,,9987 Roseann Dr.,,Warrington,England,United Kingdom,WA1,1 (11) 500 555-0140,1971-05-27,High School,Manual,M,S,0,1,0,0,31073
15636,,David,P,White,,Wasserstr 345,,Darmstadt,Hessen,Germany,64283,1 (11) 500 555-0150,1970-05-25,Partial College,Clerical,M,S,1,1,2,2,64752
15637,,Russell,A,Sharma,,"6, route de Marseille",,Saint Ouen,Charente-Maritime,France,17490,1 (11) 500 555-0167,1971-07-23,Partial College,Clerical,M,S,1,1,2,2,59400
15638,,Rosa,J,He,,1161 Daffodil Dr.,,Milton Keynes,England,United Kingdom,MK8 8DF,1 (11) 500 555-0162,1941-07-26,Bachelors ,Clerical,F,M,1,0,0,1,50832
15639,,Melanie,H,Coleman,,8446 Wheel Ave.,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0112,1980-03-02,Partial College,Manual,F,M,0,1,0,0,10374
15640,,Gary,,Gomez,,4744 Mary Dr.,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0117,1980-04-16,Partial College,Manual,M,S,1,1,0,0,35645
15641,,Marco,L,Sara,,2756 Eastgate Ave.,,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0124,1978-05-04,Partial College,Manual,M,M,1,1,0,0,21924
